ticket_number,issue_date,issue_time,rp_state_plate,plate_expiry_date,make,body_style,color,location,route,agency,violation_code,violation_description,fine_amount,latitude,longitude
1109577895,2015-12-29,1030.0,CA,201606.0,CHEV,PA,GY,2813 S DALTON AV,00535,55.0,80732,EXCEED 72 HOURS,68.0,6469537.3,1833395.1
1109577906,2015-12-29,1042.0,CA,201606.0,TOYO,TR,SI,1461 W 30TH ST,00535,55.0,010,22500E,68.0,6471940.6,1832454.7
1109578503,2015-12-29,1006.0,CA,201601.0,TOYO,PA,GY,1518 W 64TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578514,2015-12-29,1007.0,CA,201612.0,NISS,PA,SI,1530 W 64TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578525,2015-12-29,1008.0,CA,201510.0,TOYO,PA,GY,1538 W 64TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578540,2015-12-29,1010.0,CA,201602.0,CHEV,PA,RE,6326 S HARVARD BL,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578551,2015-12-29,1011.0,CA,201604.0,JEEP,PA,BK,1716 W 64TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578562,2015-12-29,1012.0,CA,201602.0,FORD,PA,BK,1713 W 65TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578573,2015-12-29,1014.0,CA,201701.0,HOND,PA,BK,1615 W 65TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578584,2015-12-29,1016.0,CA,201512.0,FORD,PA,RE,1401 W 65TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578595,2015-12-29,1018.0,CA,201609.0,CHEV,PA,GY,6508 S HALLDALE AVE,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,6469985.3,1815416.6
1109578606,2015-12-29,1020.0,CA,201512.0,FORD,TR,MA,1415 W 66TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578610,2015-12-29,1022.0,CA,201601.0,CHEV,PA,SI,1446 W 67TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578621,2015-12-29,1024.0,CA,201609.0,CHEV,TR,SI,6600 S HALLDALE AVE,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578632,2015-12-29,1026.0,CA,201609.0,VOLK,PA,SI,1635 W 66TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578643,2015-12-29,1027.0,CA,201612.0,TOYO,PA,BK,1639 W 66TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578654,2015-12-29,1029.0,CA,201608.0,LROV,PA,BL,1647 W 66TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578665,2015-12-29,1031.0,CA,201511.0,ISUZ,PA,WH,1712 W 67TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578676,2015-12-29,1034.0,CA,201601.0,HOND,PA,WH,1606 W 67TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578680,2015-12-29,1049.0,CA,201611.0,TOYO,PA,GR,819 W 64TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578691,2015-12-29,1050.0,CA,209007.0,CHEV,MH,WH,800 W 64TH ST,00545,55.0,8056E4,RED ZONE,93.0,99999.0,99999.0
1109578702,2015-12-29,1052.0,CA,201605.0,NISS,PA,WH,801 W 64TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578713,2015-12-29,1059.0,CA,,BENZ,PA,WH,843 W 68TH,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578724,2015-12-29,1100.0,CA,201603.0,TOYO,PA,WH,843 W 68TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578735,2015-12-29,1103.0,CA,201608.0,HOND,PA,WH,935 W 71ST ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578746,2015-12-29,1111.0,CA,201609.0,TOYO,PA,GO,611 W 70TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578750,2015-12-29,1113.0,CA,201606.0,ACUR,PA,WH,6905 S DENVER AVE,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109578761,2015-12-29,1115.0,CA,201509.0,LROV,PA,BK,525 W 69TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109579284,2015-12-29,725.0,CA,201611.0,HOND,PA,BK,6738 S FIGUEROA ST,00545,55.0,8070,PARK IN GRID LOCK ZN,163.0,99999.0,99999.0
1109579295,2015-12-29,729.0,CA,201604.0,JEEP,PA,SI,364 W 59TH PL,00545,55.0,8056E4,RED ZONE,93.0,99999.0,99999.0
1109579306,2015-12-29,805.0,CA,201605.0,NISS,PA,SI,1300 W 66TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109579310,2015-12-29,807.0,CA,201509.0,HOND,PA,SI,1252 W 66TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109579321,2015-12-29,809.0,CA,201602.0,TOYO,PA,WH,1238 W 66TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109579332,2015-12-29,811.0,CA,201510.0,TOYO,TR,RE,1234 W 66TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109579343,2015-12-29,812.0,CA,201607.0,FORD,PA,WH,1222 W 66TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109579354,2015-12-29,814.0,CA,201610.0,CADI,PA,RE,1101 W 66TH ST,00545,55.0,8056E4,RED ZONE,93.0,99999.0,99999.0
1109579365,2015-12-29,816.0,CA,201608.0,NISS,PA,GO,1001 W 65TH PL,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109579376,2015-12-29,818.0,CA,201601.0,TOYO,PA,SI,1033 W 65TH PL,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109579380,2015-12-29,819.0,CA,201605.0,HOND,PA,RE,1043 W 65TH PL,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109579391,2015-12-29,821.0,CA,201602.0,GMC,PA,GY,1249 W 65TH PL,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109579402,2015-12-29,822.0,CA,201504.0,HOND,PA,BL,1253 W 65TH PL,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109579413,2015-12-29,824.0,CA,201607.0,CHEV,PA,SI,1241 W 65TH PL,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109579424,2015-12-29,826.0,CA,201602.0,LEXU,PA,MA,1248 W 65TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109579435,2015-12-29,828.0,CA,201610.0,TOYO,TR,WH,6414 S KANSAS AVE,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109579446,2015-12-29,830.0,CA,,HYUN,PA,GY,1115 W 64TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,6472347.5,1815754.2
1109579450,2015-12-29,833.0,CA,201605.0,TOYO,PA,BK,1346 W GAGE AVE,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109579461,2015-12-29,836.0,CA,201605.0,LINC,PA,WH,6315 S RAYMOND AVE,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109579472,2015-12-29,850.0,CA,201508.0,BUIC,PA,MA,5915 6TH AVE,00543,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109579483,2015-12-29,917.0,CA,201511.0,CHEV,PA,GY,1801 E 55TH ST,00545,55.0,8056E4,RED ZONE,93.0,6488574.1,1819911.1
1109579494,2015-12-29,1005.0,CA,201606.0,HOND,PA,RE,1426 W 64TH ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,6470465.2,1815757.3
1109581852,2015-12-29,805.0,CA,201609.0,FORD,TR,WH,1352 W 61ST ST,00535,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109581863,2015-12-29,808.0,CA,201603.0,CHEV,PA,GY,1232 W 61ST ST,00535,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109581874,2015-12-29,810.0,CA,201605.0,MAZD,PA,BK,1136 W 61ST ST,00535,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109581885,2015-12-29,812.0,CA,,HOND,PA,GY,1070 W 61ST ST,00535,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109581896,2015-12-29,814.0,CA,201611.0,NISS,SU,GR,1000 W 61ST ST,00545,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109581900,2015-12-29,816.0,CA,201510.0,HOND,PA,GO,1065 W 62ND ST,00535,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109581911,2015-12-29,817.0,CA,201510.0,HOND,PA,GO,1065 W 62ND ST,00535,55.0,5204A,EXPIRED TAGS,25.0,99999.0,99999.0
1109581922,2015-12-29,820.0,CA,201603.0,CHEV,TR,WH,1221 W 62ND ST,00535,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109581933,2015-12-29,823.0,CA,201604.0,FORD,SU,GR,1349 W 62ND ST,00535,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109581955,2015-12-29,829.0,CA,201508.0,FORD,PA,WH,1300 W 60TH ST,00535,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109581966,2015-12-29,830.0,CA,201508.0,FORD,PA,WH,1300 W 60TH ST,00535,55.0,5204A,EXPIRED TAGS,25.0,99999.0,99999.0
1109581970,2015-12-29,833.0,CA,201501.0,PONT,PA,WH,1146 W 60TH ST,00535,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109581981,2015-12-29,834.0,CA,201501.0,PONT,PA,WH,1146 W 60TH ST,00535,55.0,5204A,EXPIRED TAGS,25.0,99999.0,99999.0
1109581992,2015-12-29,835.0,CA,201503.0,CHEV,SU,MA,1140 W 60TH ST,00535,55.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
1109809923,2015-12-22,2325.0,CA,201510.0,HOND,PA,RE,5333 ZOO DR,,1.0,4000A1,NO EVIDENCE OF REG,50.0,6475382.5,1876992.1
1109809934,2015-12-23,1320.0,CA,201508.0,FORD,PA,GY,4730 CRYSTAL SPRINGS,,1.0,4000A1,NO EVIDENCE OF REG,50.0,6476114.7,1872692.3
1109809945,2015-12-28,1515.0,CA,201510.0,HOND,PA,RE,5333 ZOO DR,,1.0,4000A1,NO EVIDENCE OF REG,50.0,6475382.5,1876992.1
1109810461,2015-12-29,2359.0,CA,201601.0,TOYO,PA,BK,3787 MARATHON,,36.0,8603,PK IN PROH AREA,68.0,6475830.9,1853025.9
1109810785,2015-12-20,2235.0,CA,201605.0,TOYO,PA,WH,8737 KESTER AVE,,1.0,8603,PK IN PROH AREA,68.0,99999.0,99999.0
1109810796,2015-12-20,2300.0,CA,201611.0,NISS,PA,WH,6911 LAUREL GROVE AV,,1.0,8603,PK IN PROH AREA,68.0,6440444.3,1893977.9
1109810800,2015-12-27,2255.0,CA,201608.0,HOND,PA,WH,1075 BURBANK BLVD,,1.0,8603,PK IN PROH AREA,68.0,99999.0,99999.0
1109810811,2015-12-27,2330.0,CA,201607.0,MERC,PA,WH,14210 HUSTON ST,,1.0,8603,PK IN PROH AREA,68.0,6427843.1,1880692.2
1109812082,2015-12-30,36.0,CA,201602.0,CHEV,PA,WH,5001 RODEO RD,,36.0,8603,PK IN PROH AREA,68.0,6455095.1,1830396.1
1109814252,2015-12-27,2230.0,CA,201604.0,TOYO,PA,WH,694 W AVE 27,,36.0,6344K2,NO PK BET 1-3AM,68.0,6493610.8,1855187.0
1109818150,2015-12-28,2235.0,CA,201604.0,HOND,PA,GR,SEP 8701 KESTER AVE,,36.0,010,22500E,68.0,99999.0,99999.0
1109818161,2015-12-28,2238.0,CA,201608.0,TOYO,VN,MA,SEP 8701 KESTER,,36.0,8603,PK IN PROH AREA,68.0,99999.0,99999.0
1109818172,2015-12-28,2242.0,CA,201610.0,SABU,PA,RE,SEP 8701 KESTER,,36.0,8603,PK IN PROH AREA,68.0,99999.0,99999.0
1109838634,2015-12-16,1050.0,CA,201510.0,VOLK,PA,BK,3700 S FIGUEROA ST,25MQ1,1.0,8069A,NO STOPPING/STANDING,93.0,99999.0,99999.0
1109852564,2015-12-29,1120.0,CA,201503.0,NISS,PA,GY,ALVIRA/PICKFORD PL,,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
1109852575,2015-11-29,1125.0,CA,201506.0,TOYO,SU,BK,6070 CASHIO ST,,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
1109852586,2015-11-29,1130.0,CA,201506.0,TOYO,SU,BK,SATURN ST/ALVIRA ST,,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
1109852590,2015-11-29,1140.0,CA,201506.0,TOYO,SU,BK,SATURN ST/LA CIENEGA,,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
1109852601,2015-12-29,,CA,201507.0,HOND,PA,BK,1748 ALVIRA ST,,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
1109852612,2015-11-29,1205.0,CA,201502.0,HOND,,WH,AIRDROME/HAYWORTH,,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
1109852623,2015-11-29,1215.0,CA,201509.0,DODG,PA,WH,HIPOINT ST/SATURN ST,,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
1109852634,2015-11-29,100.0,CA,201507.0,BMW,SU,SI,12TH ST/HIGHLAND AVE,,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
1109852645,2015-11-29,1315.0,CA,201504.0,SCIO,PA,BU,1033 S LONGWOOD AVE,,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
1109852656,2015-11-29,1320.0,CA,,TOYO,PA,GY,1259 S TERMAINE AVE,,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
1109852660,2015-12-13,1200.0,CA,201507.0,FORD,PA,WH,TABOR/HUGHES,,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
1109852671,2015-12-13,1220.0,CA,201507.0,BMW,PA,SI,OCEAN VIEW AV/PALMS,,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
1109852682,2015-12-13,1245.0,CA,201509.0,HOND,PA,BK,STANWOOD/GRANDVIEW,,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
1109945756,2015-12-02,1315.0,CA,201603.0,CHEV,PA,WH,12746 W JEFFERSON,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109945760,2015-12-02,1330.0,CA,201505.0,LROV,PA,BK,GLENCOE/MINDANAO,00001,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
1109945771,2015-12-02,1350.0,CA,201503.0,LEXU,PA,WH,13175 MINDANAO,00001,1.0,4000A1,NO EVIDENCE OF REG,50.0,6429002.4,1817030.5
1109945782,2015-12-02,1415.0,CA,201601.0,BMW,PA,WH,GLENCOE/MAXELLA,00001,1.0,5200A,DSPLYPLATE A,25.0,99999.0,99999.0
1109945793,2015-12-02,1430.0,CA,201505.0,KIA,PA,GY,4365 GLENCOE,00001,1.0,4000A1,NO EVIDENCE OF REG,50.0,6428689.7,1817564.9
1109945804,2015-12-02,1445.0,CA,201606.0,TOYO,PA,GY,13155 MINDANAO,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,6429051.1,1817239.3
1109945815,2015-12-03,1235.0,CA,201602.0,HYUN,PA,GY,8611 S SEPULVEDA,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,6441501.6,1807942.0
1109945826,2015-12-03,1240.0,CA,201603.0,MBNZ,PA,GY,8825 S SEPULVEDA,00001,1.0,8056E4,RED ZONE,93.0,99999.0,99999.0
1109945830,2015-12-03,1305.0,MO,201410.0,CADI,PA,GY,13175 MINDANAO,00001,1.0,4000A1,NO EVIDENCE OF REG,50.0,6429002.4,1817030.5
1109945841,2015-12-03,1335.0,CA,201506.0,DODG,PA,GY,13171 MINDANAO,00001,1.0,4000A1,NO EVIDENCE OF REG,50.0,6429011.9,1817072.3
1109945852,2015-12-03,1345.0,NC,201204.0,MERC,PA,BK,4365 GLENCOE,00001,1.0,4000A1,NO EVIDENCE OF REG,50.0,6428689.7,1817564.9
1109945863,2015-12-03,1400.0,CA,201603.0,CHEV,TR,YE,4365 GLENCOE,00001,1.0,5200A,DSPLYPLATE A,25.0,6428689.7,1817564.9
1109945874,2015-12-03,1410.0,CA,201401.0,FORD,PA,BK,13400 MAXELLA,00001,1.0,4000A1,NO EVIDENCE OF REG,50.0,6428199.7,1818021.7
1109945885,2015-12-03,1440.0,CA,201505.0,LEXU,PA,BK,13175 MINDANAO,00001,1.0,4000A1,NO EVIDENCE OF REG,50.0,6429002.4,1817030.5
1109945900,2015-12-04,1245.0,CA,201605.0,BMW,PA,WH,6825 PARK TERRACE,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109945911,2015-12-04,1250.0,CA,201604.0,CHEV,PA,BL,6825 PARK TERRACE,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109945922,2015-12-04,1250.0,CA,201604.0,CHEV,PA,BL,6825 PARK TERRACE,00001,1.0,569,2251157A,363.0,99999.0,99999.0
1109945933,2015-12-04,1325.0,CA,201609.0,ACUR,PA,BL,6880 PARK TERRACE,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109945944,2015-12-04,1535.0,CA,201602.0,MAZD,TR,GY,4365 GLENCOE,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,6428689.7,1817564.9
1109945955,2015-12-04,1550.0,CA,201612.0,DODG,TR,SI,13400 MAXELLA,00001,1.0,571,2251157C,363.0,6428199.7,1818021.7
1109945966,2015-12-04,1550.0,CA,201512.0,DODG,TR,SI,13400 MAXELLA,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,6428199.7,1818021.7
1109945970,2015-12-04,1650.0,CA,201502.0,CHEV,PA,BK,13450 MAXELLA,00001,1.0,4000A1,NO EVIDENCE OF REG,50.0,6427811.1,1817796.9
1109945981,2015-12-05,1255.0,CA,201603.0,HOND,PA,BL,6801 CENTER DR,00001,1.0,569,2251157A,363.0,6442400.0,1814854.6
1109945992,2015-12-05,1310.0,CA,201610.0,HOND,PA,BK,6801 CENTER DR,00001,1.0,569,2251157A,363.0,6442400.0,1814854.6
1109948512,2015-11-29,1155.0,CA,201602.0,BUIC,PA,BK,6825 PARK TERRACE,00001,1.0,569,2251157A,363.0,99999.0,99999.0
1109948523,2015-11-29,1155.0,CA,201602.0,BUIC,PA,BK,6825 PARK TERRACE,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109948534,2015-11-29,1200.0,CA,201604.0,MAZD,PA,GY,6825 PARK TERRACE,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109948545,2015-11-29,1205.0,CA,201605.0,LEXU,PA,WH,6825 PARK TERRACE,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109948556,2015-11-29,1210.0,CA,201601.0,VOLK,PA,WH,6825 PARK TERRACE,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109948560,2015-11-29,1250.0,CA,201609.0,BMW,PA,RE,9101 S SEPULVEDA,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,6441487.6,1806097.0
1109948571,2015-11-29,1250.0,CA,201609.0,BMW,PA,RE,9101 S SEPULVEDA,00001,1.0,569,2251157A,363.0,6441487.6,1806097.0
1109948582,2015-11-29,1310.0,MT,201508.0,MBNZ,PA,BK,9101 S SEPULVEDA,00001,1.0,569,2251157A,363.0,6441487.6,1806097.0
1109948593,2015-11-29,1310.0,MT,201508.0,MBNZ,PA,BK,9101 S SEPULVEDA,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,6441487.6,1806097.0
1109948604,2015-11-29,1420.0,CA,201512.0,LEXU,PA,WH,6221 W 96ST,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,6460045.0,1816318.2
1109948615,2015-11-29,1420.0,CA,201512.0,LEXU,PA,WH,6221 W 96 ST,00001,1.0,569,2251157A,363.0,6442059.6,1803997.6
1109948626,2015-11-29,1435.0,CA,,MBNZ,PA,WH,6221 W 96 ST,00001,1.0,569,2251157A,363.0,6442059.6,1803997.6
1109948641,2015-11-29,1550.0,CA,201511.0,TOYO,PA,BL,VICKSBURG/96 ST,00001,1.0,569,2251157A,363.0,99999.0,99999.0
1109948652,2015-11-29,1555.0,CA,201512.0,CHEV,PA,GY,6200 W 98 ST,00001,1.0,225078C1,HANDICAP/ON LINE,363.0,6442195.4,1803452.2
1109948663,2015-11-29,1605.0,CA,201609.0,MAZD,PA,GY,6200 W 98 ST,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,6442195.4,1803452.2
1109948674,2015-11-29,1630.0,CA,201608.0,VOLK,PA,GY,6101 W 98 ST,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,6442760.7,1803450.3
1109948685,2015-11-29,1630.0,CA,201608.0,VOLK,PA,GY,6101 W 98 ST,00001,1.0,569,2251157A,363.0,6442760.7,1803450.3
1109948696,2015-11-29,1720.0,CA,201608.0,DODG,PA,BL,9700 BELLANCA,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,6446426.5,1803816.8
1109948700,2015-11-29,1740.0,CA,201608.0,MBNZ,PA,GY,6351 W CENTURY,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109948711,2015-11-30,1215.0,CA,201610.0,LEXU,PA,GO,6825 PARK TERRACE,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109948722,2015-11-30,1235.0,CA,201511.0,FORD,PA,SI,6870 PARK TERRACE,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109948733,2015-11-30,1235.0,CA,201511.0,FORD,PA,SI,6870 PARK TERRACE,00001,1.0,569,2251157A,363.0,99999.0,99999.0
1109948744,2015-11-30,1305.0,CA,201605.0,TOYO,PA,GY,6880 PARK TERRACE,00001,1.0,569,2251157A,363.0,99999.0,99999.0
1109948755,2015-11-30,1305.0,CA,201605.0,TOYO,PA,GY,6880 PARK TERRACE,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109948766,2015-11-30,1335.0,CA,201607.0,FORD,PA,SI,6870 PARK TERRACE,00001,1.0,569,2251157A,363.0,99999.0,99999.0
1109948770,2015-11-30,1335.0,CA,201607.0,FORD,PA,SI,6870 PARK TERRACE,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109948781,2015-11-30,1400.0,CA,201606.0,CHEV,PA,GY,6801 CENTRAL DR,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109948792,2015-11-30,1400.0,CA,201606.0,CHEV,PA,GY,6801 CENTER DR,00001,1.0,569,2251157A,363.0,6442400.0,1814854.6
1109948803,2015-11-30,1420.0,CA,201610.0,TOYO,PA,SI,6801 CENTER DR,00001,1.0,569,2251157A,363.0,6442400.0,1814854.6
1109948814,2015-11-30,1420.0,CA,201610.0,TOYO,PA,SI,6801 CENTER DR,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,6442400.0,1814854.6
1109948825,2015-11-30,1445.0,CA,201604.0,FORD,PA,BL,6870 PARK TERRACE,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109948836,2015-11-30,1450.0,CA,201608.0,HOND,PA,BK,6870 PARK TERRACE,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109948840,2015-11-30,1455.0,CA,201512.0,NISS,PA,SI,6880 PARK TERRACE,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109948851,2015-11-30,1455.0,CA,201512.0,NISS,PA,SI,6880 PARK TERRACE,00001,1.0,569,2251157A,363.0,99999.0,99999.0
1109948862,2015-11-30,1620.0,CA,201503.0,MBNZ,PA,BK,MINDANAO/GLENCOE,00001,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
1109948873,2015-11-30,1645.0,MO,201501.0,INFI,PA,GY,MINDANAO/GLENCOE,00001,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
1109948895,2015-11-30,1700.0,CA,201505.0,FORD,PA,WH,4365 GLENCOE,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,6428689.7,1817564.9
1109948906,2015-11-30,1700.0,CA,201505.0,FORD,PA,WH,4365 GLENCOE,00001,1.0,4000A1,NO EVIDENCE OF REG,50.0,6428689.7,1817564.9
1109948910,2015-12-01,1520.0,CA,201603.0,TOYO,PA,BK,4365 GLENCOE,00001,1.0,569,2251157A,363.0,6428689.7,1817564.9
1109948921,2015-12-01,1520.0,CA,201603.0,TOYO,PA,BK,4365 GLENCOE,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,6428689.7,1817564.9
1109948932,2015-12-01,1540.0,CA,201503.0,FORD,PA,BK,4365 GLENCOE,00001,1.0,4000A1,NO EVIDENCE OF REG,50.0,6428689.7,1817564.9
1109948943,2015-12-01,1640.0,FL,201402.0,MBNZ,PA,SI,13455 MAXELLA,00001,1.0,4000A1,NO EVIDENCE OF REG,50.0,6427780.0,1817778.9
1109948954,2015-12-02,1205.0,CA,201606.0,LEXU,PA,GY,6801 CENTER DR,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,6442400.0,1814854.6
1109948965,2015-12-02,1215.0,CA,201606.0,HOND,PA,BK,6801 CENTER DR,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,6442400.0,1814854.6
1109948976,2015-12-02,1215.0,CA,201606.0,HOND,PA,BK,6801 CENTER DR,00001,1.0,569,2251157A,363.0,6442400.0,1814854.6
1109948980,2015-12-02,1300.0,CA,201608.0,CHRY,PA,WH,12746 W JEFFERSON BL,00001,1.0,570,2251157B,363.0,99999.0,99999.0
1109948991,2015-12-02,1300.0,CA,201608.0,CHRY,PA,WH,12746 W JEFFERSON BL,00001,1.0,225078A,HANDICAP/NO DP ID,363.0,99999.0,99999.0
1109950505,2015-12-05,1455.0,CA,201503.0,CHEV,PA,WH,13450 MAXELLA,00001,1.0,4000A1,NO EVIDENCE OF REG,50.0,6427811.1,1817796.9
